provider_id,overall_rating,year,businessname,practicename,practiceaddress1,practiceaddress2,practicecity,state,practicezip9code,telephonenumber,specialitieslist,providertypelist,supplieslist,latitude,longitude,is_contracted_for_cba
20616353,5,2025,SMITHS FOOD & DRUG CENTERS INC,SMITHS PHARMACY 376,2385 E WINDMILL LN,,LAS VEGAS,NV,891232037,7028370821,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",36.04239,-115.12005,False
20615753,8,2025,SMITHS FOOD & DRUG CENTERS INC,FRYS FOOD AND DRUG STORE #20,3640 S 16TH AVE,,TUCSON,AZ,857136001,5206246936,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",32.1832,-110.98204,False
20615837,6,2025,SMITHS FOOD & DRUG CENTERS INC,SMITH'S PHARMACY #357,1255 BARING BLVD,,SPARKS,NV,894348673,7753596900,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",39.55627,-119.72149,False
20615933,8,2025,SMITHS FOOD & DRUG CENTERS INC,SMITH'S PHARMACY #178,156 S MAIN ST,,BRIGHAM CITY,UT,843022529,4357342027,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",41.5071,-112.01591,False
20616341,4,2025,SMITHS FOOD & DRUG CENTERS INC,FRY'S FOOD AND DRUG STORE #52,855 W WARNER RD,,GILBERT,AZ,852337267,4808137762,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",33.33527,-111.80841,False
20615171,8,2025,SMITHS FOOD & DRUG CENTERS INC,FRY'S FOOD AND DRUG STORE #23,5941 E MCKELLIPS RD,,MESA,AZ,852152754,4808306343,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",33.4518,-111.70274,False
20615243,8,2025,SMITHS FOOD & DRUG CENTERS INC,FRYS FOOD AND DRUG #034,7812 E SPEEDWAY BLVD,,TUCSON,AZ,857101649,5208853540,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",32.23546,-110.82488,False
20614853,10,2025,SMITHS FOOD & DRUG CENTERS INC,FRYS FOOD AND DRUG STORE #27,3616 E RAY RD,,PHOENIX,AZ,850447114,4807060609,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",33.31589,-112.00399,False
20616113,9,2025,SMITHS FOOD & DRUG CENTERS INC,SMITH'S PHARMACY #346,10616 S EASTERN AVE,,HENDERSON,NV,890522926,7026148674,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",35.99835,-115.10351,False
20614931,10,2025,SMITHS FOOD & DRUG CENTERS INC,FRY'S FOOD AND DRUG STORE 114,9245 W UNION HILLS DR,,PEORIA,AZ,853828154,6239728425,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",33.65253,-112.25684,False
20616257,4,2025,SMITHS FOOD & DRUG CENTERS INC,SMITHS PHARMACY #366,55 S VALLE VERDE DR,,HENDERSON,NV,890123433,7028376117,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",36.02583,-115.06252,False
20616431,9,2025,SMITHS FOOD & DRUG CENTERS INC,FRY'S FOOD AND DRUG STORE #612,4707 E SHEA BLVD,,PHOENIX,AZ,850283042,4803673973,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",33.5826,-111.98026,False
20616197,7,2025,SMITHS FOOD & DRUG CENTERS INC,SMITH'S PHARMACY #372,1421N JONES BLVD,,LAS VEGAS,NV,891081610,7026316745,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",36.18737,-115.22412,False
20615087,9,2025,SMITHS FOOD & DRUG CENTERS INC,SMITH'S PHARAMCY #494,5850 EUBANK NEBLVD,,ALBUQUERQUE,NM,871116132,5052997621,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",35.14617,-106.52888,False
20615501,7,2025,SMITHS FOOD & DRUG CENTERS INC,SMITHS PHARMACY #153,10305 S 1300 E,,SANDY,UT,840944681,8015721398,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",40.56295,-111.85305,False
20615519,7,2025,SMITHS FOOD & DRUG CENTERS INC,SMITHS PHARMACY #189,20 N BLUFF ST,,ST GEORGE,UT,847703334,4356738898,Pharmacy,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",37.10848,-113.59311,False
20616137,8,2025,SMITHS FOOD & DRUG CENTERS INC,KROGER PHARMACY #439,4700 TRAMWAY NEBLVD,,ALBUQUERQUE,NM,871112979,5052925888,Pharmacy|Grocery Store,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",35.1326,-106.49777,False
20315549,7,2025,CVS PHARMACY INC,CVS PHARMACY # 01026,991 MAIN ST,,SPRINGFIELD,MA,11032111,4138277143,Pharmacy,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.09895,-72.58399,False
20315693,5,2025,CVS PHARMACY INC,CVS PHARMACY # 00594,105 DAVIS STRAITS,,FALMOUTH,MA,25403909,5085404307,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",41.56085,-70.59924,False
20312873,9,2025,CVS PHARMACY INC,CVS PHARMACY # 00708,676 SOUTHBRIDGE STREET,,AUBURN,MA,15011801,5088626257,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.18477,-71.85728,False
20339585,7,2025,CVS PHARMACY INC,CVS PHARMACY # 02177,65 CENTRAL STREET,,GEORGETOWN,MA,18332425,9783528540,Pharmacy,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.71969,-70.99254,False
20339567,1,2025,CVS PHARMACY INC,CVS PHARMACY INC,8 E WASHINGTON ST,,NORTH ATTLEBORO,MA,27602314,5086951481,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",41.9689,-71.33542,False
20315711,6,2025,CVS PHARMACY INC,CVS PHARMACY # 00707,500 GRAFTON STREET,,WORCESTER,MA,16044713,5087988743,Pharmacy,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.25072,-71.78084,False
20316941,2,2025,CVS PHARMACY INC,CVS PHARMACY #01212,294 HARVARD ST,,BROOKLINE,MA,24462917,6177316860,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.34312,-71.12301,False
20315297,7,2025,CVS PHARMACY INC,CVS PHARMACY #00080,2306 RR 620 S,,LAKEWAY,TX,787346269,5122636000,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",30.34211,-97.96853,False
20339549,5,2025,CVS PHARMACY INC,CVS PHARMACY # 00166,115 STAFFORD ST,,WORCESTER,MA,16031440,5087533297,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.23596,-71.84943,False
20315555,7,2025,CVS PHARMACY INC,CVS PHARMACY #01131,55 VETERANS MEMORIAL DR,,NORTH ADAMS,MA,12472359,4136648712,Pharmacy,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",42.70046,-73.1137,False
20315195,7,2025,CVS PHARMACY INC,CVS PHARMACY #00335,266 NEW STATE HWY,,RAYNHAM,MA,27675446,5088241361,Pharmacy,,"Immunosuppressive Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",41.90526,-71.05797,False
20315393,7,2025,CVS PHARMACY INC,CVS PHARMACY #01057,9140 GUILBEAU RD,,SAN ANTONIO,TX,782503080,2105205183,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",29.51893,-98.66318,False
20316107,8,2025,CVS PHARMACY INC,CVS PHARMACY #04272,4202 ROSS AVE,,DALLAS,TX,752045116,2145842480,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",32.80072,-96.78266,False
20316119,2,2025,CVS PHARMACY INC,CVS PHARMACY #07631,2603 W BERRY ST,,FORT WORTH,TX,761091707,8179238259,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",32.70599,-97.35499,False
20316131,7,2025,CVS PHARMACY INC,CVS PHARMACY #05685,4700 KIRBY DR,,HOUSTON,TX,770985004,7135332200,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",29.72999,-95.41875,False
20339165,7,2025,CVS PHARMACY INC,CVS PHARMACY #10106,2013 KELLY LN,,PFLUGERVILLE,TX,786607879,5129900814,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",30.45663,-97.6101,False
20340479,8,2025,CVS PHARMACY INC,CVS PHARMACY #10337,1300 W US HIGHWAY 290,,ELGIN,TX,786211400,5122855552,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",30.35004,-97.38585,False
20339093,9,2025,CVS PHARMACY INC,CVS PHARMACY #10301,1525 NORTH LOOP W,,HOUSTON,TX,770081650,7138687456,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",29.80625,-95.4244,False
20339021,7,2025,CVS PHARMACY INC,CVS PHARMACY #05002,7000 JUSTIN RD #FM407,,LANTANA,TX,762268412,9405840365,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",33.07269,-97.10929,False
20339777,7,2025,CVS PHARMACY INC,CVS PHARMACY #10446,1019 E CALTON RD,,LAREDO,TX,780414194,9567234800,Pharmacy,,"Immunosuppressive Drugs|Infusion Drugs|Nebulizer Drugs|Oral Anticancer Drugs|Oral Antiemetic Drugs|Commodes, Urinals, Bedpans|Blood Glucose Monitors/Supplies (Non-Mail Order)|Blood Glucose Monitors/Supplies (Mail Order)|Heat & Cold Applications|Canes and/or Crutches|Walkers|Ostomy Supplies|Urological Supplies|Enteral Nutrients|Enteral Equipment and/or Supplies|Parenteral Nutrients|Parenteral Equipment and/or Supplies|Nebulizer Equipment and/or Supplies|Surgical Dressings",27.54098,-99.48425,False
